policy_id,customer_id,policy_type,policy_start_date,policy_end_date,premium_amount,policy_status,batch_id,load_timestamp
POL03064,CUST01729,Health,2024-02-23,2026-02-22,4764.86,Cancelled,batch_001,2026-07-31T00:00:00
POL03065,CUST01230,Health,2023-04-30,2025-04-29,250.73,Lapsed,batch_001,2026-07-31T00:00:00
POL03066,CUST01756,Life,2025-12-25,2027-12-25,1200.55,Cancelled,batch_001,2026-07-31T00:00:00
POL03067,CUST02013,Auto,2025-11-30,2028-11-29,3048.01,Lapsed,batch_001,2026-07-31T00:00:00
POL03068,CUST01048,Life,2023-03-09,2025-03-08,1887.19,Lapsed,batch_001,2026-07-31T00:00:00
POL03069,CUST01732,Health,2024-11-29,2027-11-29,3894.98,Cancelled,batch_001,2026-07-31T00:00:00
POL03070,CUST01557,Auto,2024-02-04,2026-02-03,4974.26,Lapsed,batch_001,2026-07-31T00:00:00
POL03071,CUST00378,Auto,2022-01-16,2023-01-16,2479.38,Active,batch_001,2026-07-31T00:00:00
POL03072,CUST00386,Life,2023-08-13,2026-08-12,4187.02,Lapsed,batch_001,2026-07-31T00:00:00
POL03073,CUST01923,Auto,2025-10-15,2028-10-14,1819.44,Lapsed,batch_001,2026-07-31T00:00:00
POL03074,CUST01849,Home,2024-11-10,2026-11-10,2852.60,Cancelled,batch_001,2026-07-31T00:00:00
POL03075,CUST00526,Auto,2022-07-16,2024-07-15,655.78,Cancelled,batch_001,2026-07-31T00:00:00
POL03076,CUST00743,Life,2023-08-19,2025-08-18,531.68,Lapsed,batch_001,2026-07-31T00:00:00
POL03077,CUST00200,Health,2025-10-30,2028-10-29,2912.24,Cancelled,batch_001,2026-07-31T00:00:00
POL03078,CUST02012,Home,2022-03-08,2023-03-08,3551.44,Lapsed,batch_001,2026-07-31T00:00:00
POL03079,CUST00164,Health,2026-01-27,2028-01-27,4297.06,Cancelled,batch_001,2026-07-31T00:00:00
POL03080,CUST00635,Auto,2021-09-06,2023-09-06,2248.31,Active,batch_001,2026-07-31T00:00:00
POL03081,CUST00024,Life,2024-08-25,2026-08-25,2533.99,Cancelled,batch_001,2026-07-31T00:00:00
POL03082,CUST01544,Auto,2024-04-09,2027-04-09,4545.97,Lapsed,batch_001,2026-07-31T00:00:00
POL03083,CUST02021,Home,2022-09-14,2023-09-14,1272.43,Cancelled,batch_001,2026-07-31T00:00:00
POL03084,CUST00476,Auto,2024-11-13,2026-11-13,4080.41,Active,batch_001,2026-07-31T00:00:00
POL03085,CUST00097,Life,2026-05-31,2027-05-31,833.60,Lapsed,batch_001,2026-07-31T00:00:00
POL03086,CUST01762,Auto,2025-02-27,2027-02-27,4012.82,Cancelled,batch_001,2026-07-31T00:00:00
POL03087,CUST01509,Auto,2024-09-08,2027-09-08,4508.91,Lapsed,batch_001,2026-07-31T00:00:00
POL03088,CUST01788,Life,2026-03-24,2028-03-23,360.98,Active,batch_001,2026-07-31T00:00:00
POL03089,CUST01465,Life,2023-01-18,2024-01-18,618.77,Lapsed,batch_001,2026-07-31T00:00:00
POL03090,CUST00564,Auto,2025-08-02,2028-08-01,4612.52,Active,batch_001,2026-07-31T00:00:00
POL03091,CUST00766,Home,2022-03-14,2023-03-14,614.61,Lapsed,batch_001,2026-07-31T00:00:00
POL03092,CUST01530,Health,2021-09-20,2024-09-19,4983.30,Lapsed,batch_001,2026-07-31T00:00:00
POL03093,CUST00760,Life,2026-07-29,2027-07-29,4860.15,Active,batch_001,2026-07-31T00:00:00
POL03094,CUST00830,Home,2022-02-25,2025-02-24,390.83,Lapsed,batch_001,2026-07-31T00:00:00
POL03095,CUST01601,Auto,2021-09-11,2022-09-11,3783.88,Lapsed,batch_001,2026-07-31T00:00:00
POL03096,CUST00050,Auto,2023-10-23,2024-10-22,2648.94,Cancelled,batch_001,2026-07-31T00:00:00
POL03097,CUST00037,Health,2023-06-01,2026-05-31,1476.26,Active,batch_001,2026-07-31T00:00:00
POL03098,CUST01968,Home,2021-12-01,2023-12-01,4619.51,Active,batch_001,2026-07-31T00:00:00
POL03099,CUST01961,Home,2022-02-03,2025-02-02,2478.85,Active,batch_001,2026-07-31T00:00:00
POL03100,CUST00291,Home,2024-12-18,2025-12-18,2061.72,Cancelled,batch_001,2026-07-31T00:00:00
POL03101,CUST00596,Auto,2025-11-20,2026-11-20,4317.66,Lapsed,batch_001,2026-07-31T00:00:00
POL03102,CUST00298,Home,2024-01-07,2027-01-06,4951.36,Active,batch_001,2026-07-31T00:00:00
POL03103,CUST01482,Home,2025-11-03,2028-11-02,3816.39,Lapsed,batch_001,2026-07-31T00:00:00
POL03104,CUST01769,Auto,2025-02-10,2027-02-10,486.43,Lapsed,batch_001,2026-07-31T00:00:00
POL03105,CUST01531,Life,2025-03-08,2027-03-08,332.79,Lapsed,batch_001,2026-07-31T00:00:00
POL03106,CUST00921,Home,2024-12-31,2027-12-31,4214.59,Lapsed,batch_001,2026-07-31T00:00:00
POL03107,CUST01666,Home,2022-04-13,2025-04-12,4757.06,Active,batch_001,2026-07-31T00:00:00
POL03108,CUST02037,Auto,2026-02-22,2029-02-21,2702.04,Lapsed,batch_001,2026-07-31T00:00:00
POL03109,CUST00272,Auto,2026-02-25,2029-02-24,348.39,Cancelled,batch_001,2026-07-31T00:00:00
POL03110,CUST00164,Health,2022-11-17,2023-11-17,3910.01,Lapsed,batch_001,2026-07-31T00:00:00
POL03111,CUST01399,Health,2023-12-10,2025-12-09,1548.00,Cancelled,batch_001,2026-07-31T00:00:00
POL03112,CUST01263,Life,2022-04-16,2025-04-15,1770.02,Cancelled,batch_001,2026-07-31T00:00:00
POL03113,CUST00563,Life,2024-03-19,2026-03-19,2053.25,Lapsed,batch_001,2026-07-31T00:00:00
POL03114,CUST01403,Auto,2022-04-02,2023-04-02,3518.84,Lapsed,batch_001,2026-07-31T00:00:00
POL03115,CUST01112,Health,2025-12-05,2028-12-04,1487.42,Cancelled,batch_001,2026-07-31T00:00:00
POL03116,CUST01328,Home,2023-04-23,2026-04-22,1293.64,Cancelled,batch_001,2026-07-31T00:00:00
POL03117,CUST01255,Home,2022-11-25,2023-11-25,1872.86,Lapsed,batch_001,2026-07-31T00:00:00
POL03118,CUST01141,Health,2026-02-21,2029-02-20,3445.28,Cancelled,batch_001,2026-07-31T00:00:00
POL03119,CUST00772,Home,2024-05-11,2026-05-11,3414.49,Cancelled,batch_001,2026-07-31T00:00:00
POL03120,CUST01481,Health,2024-11-25,2026-11-25,1111.84,Active,batch_001,2026-07-31T00:00:00
POL03121,CUST00711,Auto,2026-07-26,2028-07-25,2992.40,Cancelled,batch_001,2026-07-31T00:00:00
POL03122,CUST01012,Home,2022-02-21,2025-02-20,4405.50,Cancelled,batch_001,2026-07-31T00:00:00
POL03123,CUST00750,Life,2024-03-20,2027-03-20,4185.87,Lapsed,batch_001,2026-07-31T00:00:00
POL03124,CUST01109,Life,2025-04-20,2026-04-20,2079.83,Cancelled,batch_001,2026-07-31T00:00:00
POL03125,CUST00296,Health,2023-08-11,2025-08-10,902.43,Active,batch_001,2026-07-31T00:00:00
POL03126,CUST01611,Auto,2022-01-26,2024-01-26,4102.95,Active,batch_001,2026-07-31T00:00:00
POL03127,CUST01044,Life,2023-08-29,2024-08-28,4097.56,Lapsed,batch_001,2026-07-31T00:00:00
POL03128,CUST01135,Life,2022-04-24,2025-04-23,3001.20,Active,batch_001,2026-07-31T00:00:00
POL03129,CUST01752,Life,2025-04-10,2027-04-10,444.77,Cancelled,batch_001,2026-07-31T00:00:00
POL03130,CUST01585,Health,2022-07-26,2023-07-26,2486.57,Active,batch_001,2026-07-31T00:00:00
POL03131,CUST01481,Auto,2025-06-08,2026-06-08,1069.30,Active,batch_001,2026-07-31T00:00:00
POL03132,CUST01100,Home,2022-01-17,2023-01-17,1531.31,Active,batch_001,2026-07-31T00:00:00
POL03133,CUST00840,Auto,2024-03-17,2027-03-17,3496.28,Cancelled,batch_001,2026-07-31T00:00:00
POL03134,CUST00457,Health,2023-01-27,2026-01-26,487.42,Cancelled,batch_001,2026-07-31T00:00:00
POL03135,CUST01761,Home,2022-08-06,2025-08-05,1530.43,Active,batch_001,2026-07-31T00:00:00
POL03136,CUST01093,Health,2021-09-08,2022-09-08,3167.90,Active,batch_001,2026-07-31T00:00:00
POL03137,CUST01298,Home,2022-09-30,2023-09-30,310.18,Active,batch_001,2026-07-31T00:00:00
POL03138,CUST00072,Home,2021-09-04,2023-09-04,1175.08,Active,batch_001,2026-07-31T00:00:00
POL03139,CUST01105,Life,2022-12-22,2025-12-21,3754.19,Active,batch_001,2026-07-31T00:00:00
POL03140,CUST01665,Home,2025-10-20,2026-10-20,1381.73,Active,batch_001,2026-07-31T00:00:00
POL03141,CUST00711,Home,2024-07-12,2026-07-12,3126.11,Lapsed,batch_001,2026-07-31T00:00:00
POL03142,CUST01264,Life,2026-01-10,2027-01-10,215.21,Cancelled,batch_001,2026-07-31T00:00:00
POL03143,CUST01828,Home,2025-12-23,2028-12-22,4278.03,Active,batch_001,2026-07-31T00:00:00
POL03144,CUST01674,Life,2023-10-14,2024-10-13,4266.95,Lapsed,batch_001,2026-07-31T00:00:00
POL03145,CUST01575,Life,2022-12-31,2023-12-31,3747.99,Active,batch_001,2026-07-31T00:00:00
POL03146,CUST00841,Life,2024-09-28,2027-09-28,3872.27,Lapsed,batch_001,2026-07-31T00:00:00
POL03147,CUST00085,Life,2022-08-29,2025-08-28,1842.99,Cancelled,batch_001,2026-07-31T00:00:00
POL03148,CUST01812,Home,2023-11-13,2026-11-12,2061.92,Lapsed,batch_001,2026-07-31T00:00:00
POL03149,CUST01547,Home,2022-08-01,2023-08-01,3576.59,Lapsed,batch_001,2026-07-31T00:00:00
POL03150,CUST01447,Life,2021-10-30,2022-10-30,1246.06,Lapsed,batch_001,2026-07-31T00:00:00
POL03151,CUST00946,Life,2024-06-05,2025-06-05,3631.68,Cancelled,batch_001,2026-07-31T00:00:00
POL03152,CUST01000,Auto,2025-03-25,2027-03-25,4811.14,Lapsed,batch_001,2026-07-31T00:00:00
POL03153,CUST01593,Health,2023-11-23,2026-11-22,4040.48,Lapsed,batch_001,2026-07-31T00:00:00
POL03154,CUST01788,Life,2026-01-13,2028-01-13,298.37,Lapsed,batch_001,2026-07-31T00:00:00
POL03155,CUST01427,Home,2022-02-14,2023-02-14,2299.34,Lapsed,batch_001,2026-07-31T00:00:00
POL03156,CUST01065,Life,2023-10-25,2025-10-24,4575.67,Active,batch_001,2026-07-31T00:00:00
POL03157,CUST00802,Auto,2026-06-26,2027-06-26,1251.86,Lapsed,batch_001,2026-07-31T00:00:00
POL03158,CUST00937,Auto,2022-03-27,2024-03-26,430.30,Cancelled,batch_001,2026-07-31T00:00:00
POL03159,CUST00206,Health,2025-10-19,2026-10-19,643.41,Active,batch_001,2026-07-31T00:00:00
POL03160,CUST01856,Home,2025-06-14,2028-06-13,4673.65,Lapsed,batch_001,2026-07-31T00:00:00
POL03161,CUST01141,Home,2025-12-03,2026-12-03,4320.80,Active,batch_001,2026-07-31T00:00:00
POL03162,CUST00274,Home,2024-08-22,2026-08-22,1695.67,Active,batch_001,2026-07-31T00:00:00
POL03163,CUST00721,Health,2022-01-19,2025-01-18,450.30,Cancelled,batch_001,2026-07-31T00:00:00
POL03164,CUST00688,Home,2025-10-30,2027-10-30,4721.68,Active,batch_001,2026-07-31T00:00:00
POL03165,CUST00316,Auto,2026-05-27,2027-05-27,3092.64,Active,batch_001,2026-07-31T00:00:00
POL03166,CUST00733,Auto,2022-12-31,2024-12-30,4122.99,Lapsed,batch_001,2026-07-31T00:00:00
POL03167,CUST00733,Home,2024-09-15,2027-09-15,3852.13,Cancelled,batch_001,2026-07-31T00:00:00
POL03168,CUST00036,Health,2022-12-01,2023-12-01,1379.10,Active,batch_001,2026-07-31T00:00:00
POL03169,CUST00085,Auto,2023-10-01,2025-09-30,2663.58,Lapsed,batch_001,2026-07-31T00:00:00
POL03170,CUST01922,Home,2022-06-15,2023-06-15,1001.61,Active,batch_001,2026-07-31T00:00:00
POL03171,CUST01505,Health,2026-06-18,2027-06-18,4336.10,Lapsed,batch_001,2026-07-31T00:00:00
POL03172,CUST00451,Home,2022-07-24,2023-07-24,2383.73,Active,batch_001,2026-07-31T00:00:00
POL03173,CUST00174,Auto,2023-07-10,2026-07-09,3108.85,Lapsed,batch_001,2026-07-31T00:00:00
POL03174,CUST01888,Life,2025-11-27,2026-11-27,202.75,Cancelled,batch_001,2026-07-31T00:00:00
POL03175,CUST01655,Life,2021-08-07,2023-08-07,2841.52,Cancelled,batch_001,2026-07-31T00:00:00
POL03176,CUST01660,Health,2021-12-14,2024-12-13,1898.89,Cancelled,batch_001,2026-07-31T00:00:00
POL03177,CUST02047,Home,2021-09-07,2023-09-07,1001.10,Active,batch_001,2026-07-31T00:00:00
POL03178,CUST01506,Health,2023-08-29,2024-08-28,552.40,Active,batch_001,2026-07-31T00:00:00
POL03179,CUST01568,Life,2021-12-20,2024-12-19,4539.99,Lapsed,batch_001,2026-07-31T00:00:00
POL03180,CUST01996,Home,2025-08-04,2027-08-04,314.60,Active,batch_001,2026-07-31T00:00:00
POL03181,CUST00603,Life,2024-09-03,2025-09-03,2290.58,Cancelled,batch_001,2026-07-31T00:00:00
POL03182,CUST01237,Life,2024-11-01,2027-11-01,871.26,Active,batch_001,2026-07-31T00:00:00
POL03183,CUST00931,Life,2022-11-09,2023-11-09,278.61,Lapsed,batch_001,2026-07-31T00:00:00
POL03184,CUST01906,Health,2023-02-07,2025-02-06,2116.35,Active,batch_001,2026-07-31T00:00:00
POL03185,CUST00211,Home,2021-11-17,2023-11-17,825.99,Active,batch_001,2026-07-31T00:00:00
POL03186,CUST01211,Health,2026-04-13,2029-04-12,4629.18,Active,batch_001,2026-07-31T00:00:00
POL03187,CUST01584,Life,2025-02-22,2027-02-22,2432.43,Active,batch_001,2026-07-31T00:00:00
POL03188,CUST01955,Auto,2023-06-28,2026-06-27,1610.96,Lapsed,batch_001,2026-07-31T00:00:00
POL03189,CUST00793,Health,2024-04-25,2025-04-25,1891.92,Cancelled,batch_001,2026-07-31T00:00:00
POL03190,CUST00415,Home,2023-09-10,2024-09-09,253.07,Cancelled,batch_001,2026-07-31T00:00:00
POL03191,CUST00246,Auto,2025-02-13,2028-02-13,2895.63,Cancelled,batch_001,2026-07-31T00:00:00
POL03192,CUST01521,Auto,2024-04-20,2025-04-20,3227.24,Lapsed,batch_001,2026-07-31T00:00:00
POL03193,CUST01886,Health,2023-11-20,2025-11-19,1803.40,Cancelled,batch_001,2026-07-31T00:00:00
POL03194,CUST00209,Auto,2022-03-29,2024-03-28,1567.65,Lapsed,batch_001,2026-07-31T00:00:00
POL03195,CUST00149,Auto,2026-06-10,2028-06-09,2280.36,Active,batch_001,2026-07-31T00:00:00
POL03196,CUST01802,Health,2024-10-01,2026-10-01,1784.73,Active,batch_001,2026-07-31T00:00:00
POL03197,CUST00805,Auto,2022-08-05,2023-08-05,3858.12,Cancelled,batch_001,2026-07-31T00:00:00
POL03198,CUST00903,Auto,2025-11-06,2027-11-06,1523.65,Active,batch_001,2026-07-31T00:00:00
POL03199,CUST00545,Home,2022-01-10,2024-01-10,258.15,Lapsed,batch_001,2026-07-31T00:00:00
POL03200,CUST00622,Life,2023-02-08,2026-02-07,1129.59,Cancelled,batch_001,2026-07-31T00:00:00
POL03201,CUST00863,Auto,2023-06-24,2026-06-23,1424.71,Active,batch_001,2026-07-31T00:00:00
POL03202,CUST01088,Life,2025-12-19,2026-12-19,4322.44,Active,batch_001,2026-07-31T00:00:00
POL03203,CUST00679,Life,2021-12-20,2022-12-20,2447.87,Active,batch_001,2026-07-31T00:00:00
POL03204,CUST01404,Health,2024-12-27,2025-12-27,3413.20,Lapsed,batch_001,2026-07-31T00:00:00
POL03205,CUST01355,Health,2022-03-02,2024-03-01,2969.81,Cancelled,batch_001,2026-07-31T00:00:00
POL03206,CUST01143,Home,2025-07-14,2026-07-14,3405.21,Active,batch_001,2026-07-31T00:00:00
POL03207,CUST01115,Health,2023-12-25,2024-12-24,2282.59,Cancelled,batch_001,2026-07-31T00:00:00
POL03208,CUST01658,Auto,2024-03-22,2026-03-22,2594.60,Cancelled,batch_001,2026-07-31T00:00:00
POL03209,CUST01056,Auto,2024-05-12,2026-05-12,4048.03,Active,batch_001,2026-07-31T00:00:00
POL03210,CUST00897,Home,2022-04-25,2025-04-24,1273.40,Lapsed,batch_001,2026-07-31T00:00:00
POL03211,CUST01487,Life,2026-04-14,2027-04-14,4645.05,Cancelled,batch_001,2026-07-31T00:00:00
POL03212,CUST01357,Health,2025-06-19,2027-06-19,2212.60,Active,batch_001,2026-07-31T00:00:00
POL03213,CUST01971,Auto,2021-08-24,2022-08-24,979.74,Lapsed,batch_001,2026-07-31T00:00:00
POL03214,CUST01771,Home,2024-09-19,2025-09-19,2290.99,Lapsed,batch_001,2026-07-31T00:00:00
POL03215,CUST01368,Health,2023-04-15,2025-04-14,4896.12,Active,batch_001,2026-07-31T00:00:00
POL03216,CUST02015,Life,2024-01-22,2026-01-21,1331.28,Cancelled,batch_001,2026-07-31T00:00:00
POL03217,CUST00964,Health,2026-05-17,2027-05-17,2145.52,Active,batch_001,2026-07-31T00:00:00
POL03218,CUST01377,Home,2024-03-01,2027-03-01,4061.74,Cancelled,batch_001,2026-07-31T00:00:00
POL03219,CUST00340,Auto,2023-08-23,2025-08-22,3048.54,Active,batch_001,2026-07-31T00:00:00
POL03220,CUST00035,Home,2025-07-11,2026-07-11,4021.73,Cancelled,batch_001,2026-07-31T00:00:00
POL03221,CUST00379,Home,2024-09-17,2026-09-17,2564.71,Active,batch_001,2026-07-31T00:00:00
POL03222,CUST00134,Home,2025-10-10,2026-10-10,2461.80,Lapsed,batch_001,2026-07-31T00:00:00
POL03223,CUST01464,Auto,2023-03-30,2025-03-29,3457.95,Active,batch_001,2026-07-31T00:00:00
POL03224,CUST01353,Auto,2026-03-25,2027-03-25,4485.82,Active,batch_001,2026-07-31T00:00:00
POL03225,CUST00162,Auto,2023-08-31,2026-08-30,595.26,Active,batch_001,2026-07-31T00:00:00
POL03226,CUST02009,Auto,2022-11-10,2023-11-10,4505.87,Lapsed,batch_001,2026-07-31T00:00:00
POL03227,CUST00294,Health,2021-08-19,2024-08-18,1598.86,Active,batch_001,2026-07-31T00:00:00
POL03228,CUST01065,Home,2025-01-24,2026-01-24,2419.22,Cancelled,batch_001,2026-07-31T00:00:00
POL03229,CUST02034,Home,2021-10-13,2024-10-12,2671.48,Cancelled,batch_001,2026-07-31T00:00:00
POL03230,CUST01388,Home,2023-07-24,2025-07-23,353.76,Cancelled,batch_001,2026-07-31T00:00:00
POL03231,CUST01470,Health,2026-03-09,2028-03-08,4089.30,Lapsed,batch_001,2026-07-31T00:00:00
POL03232,CUST01643,Life,2024-07-11,2027-07-11,3587.16,Active,batch_001,2026-07-31T00:00:00
POL03233,CUST00863,Home,2021-08-29,2023-08-29,3398.03,Lapsed,batch_001,2026-07-31T00:00:00
POL03234,CUST00151,Auto,2024-06-05,2025-06-05,3575.53,Active,batch_001,2026-07-31T00:00:00
POL03235,CUST00605,Auto,2021-08-04,2024-08-03,4400.68,Lapsed,batch_001,2026-07-31T00:00:00
POL03236,CUST00301,Health,2024-10-12,2025-10-12,916.77,Lapsed,batch_001,2026-07-31T00:00:00
POL03237,CUST00980,Life,2024-03-12,2027-03-12,1735.76,Lapsed,batch_001,2026-07-31T00:00:00
POL03238,CUST01240,Home,2022-06-18,2024-06-17,788.57,Lapsed,batch_001,2026-07-31T00:00:00
POL03239,CUST00642,Life,2023-04-29,2026-04-28,362.41,Active,batch_001,2026-07-31T00:00:00
POL03240,CUST00129,Health,2026-02-01,2028-02-01,517.07,Lapsed,batch_001,2026-07-31T00:00:00
POL03241,CUST01899,Life,2023-08-09,2024-08-08,4100.09,Cancelled,batch_001,2026-07-31T00:00:00
POL03242,CUST01340,Life,2025-02-24,2027-02-24,2358.14,Cancelled,batch_001,2026-07-31T00:00:00
POL03243,CUST00754,Auto,2025-10-06,2027-10-06,4798.71,Active,batch_001,2026-07-31T00:00:00
POL03244,CUST01995,Health,2022-02-02,2024-02-02,2195.84,Active,batch_001,2026-07-31T00:00:00
POL03245,CUST00984,Life,2022-10-16,2023-10-16,4444.25,Lapsed,batch_001,2026-07-31T00:00:00
POL03246,CUST01712,Auto,2023-12-17,2024-12-16,3659.77,Active,batch_001,2026-07-31T00:00:00
POL03247,CUST01405,Health,2022-05-16,2025-05-15,1931.49,Lapsed,batch_001,2026-07-31T00:00:00
POL03248,CUST00827,Home,2021-12-14,2022-12-14,702.07,Active,batch_001,2026-07-31T00:00:00
POL03249,CUST01121,Life,2023-07-20,2025-07-19,3465.71,Cancelled,batch_001,2026-07-31T00:00:00
POL03250,CUST00806,Life,2025-12-31,2028-12-30,3139.83,Cancelled,batch_001,2026-07-31T00:00:00
POL03251,CUST01189,Life,2025-02-03,2026-02-03,2383.77,Active,batch_001,2026-07-31T00:00:00
POL03252,CUST01669,Auto,2024-09-30,2026-09-30,1796.51,Lapsed,batch_001,2026-07-31T00:00:00
POL03253,CUST00946,Health,2025-06-24,2027-06-24,4659.43,Cancelled,batch_001,2026-07-31T00:00:00
POL03254,CUST01230,Auto,2022-04-20,2023-04-20,2356.50,Active,batch_001,2026-07-31T00:00:00
POL03255,CUST01041,Life,2026-07-09,2029-07-08,4541.03,Lapsed,batch_001,2026-07-31T00:00:00
POL03256,CUST00167,Home,2022-05-23,2023-05-23,2747.57,Lapsed,batch_001,2026-07-31T00:00:00
POL03257,CUST01762,Auto,2025-11-17,2026-11-17,2105.50,Active,batch_001,2026-07-31T00:00:00
POL03258,CUST01708,Auto,2022-09-18,2024-09-17,2769.24,Cancelled,batch_001,2026-07-31T00:00:00
POL03259,CUST01255,Auto,2024-12-07,2027-12-07,4014.22,Lapsed,batch_001,2026-07-31T00:00:00
POL03260,CUST01178,Auto,2022-03-20,2025-03-19,1224.39,Active,batch_001,2026-07-31T00:00:00
POL03261,CUST01346,Home,2026-05-30,2028-05-29,2891.62,Cancelled,batch_001,2026-07-31T00:00:00
POL03262,CUST01760,Auto,2022-02-09,2025-02-08,1161.23,Lapsed,batch_001,2026-07-31T00:00:00
POL03263,CUST01966,Auto,2025-04-12,2028-04-11,1378.86,Active,batch_001,2026-07-31T00:00:00
POL03264,CUST01058,Home,2022-09-10,2023-09-10,4669.19,Cancelled,batch_001,2026-07-31T00:00:00
POL03265,CUST01703,Home,2023-08-05,2025-08-04,3424.69,Lapsed,batch_001,2026-07-31T00:00:00
POL03266,CUST01481,Auto,2024-01-23,2025-01-22,3699.98,Lapsed,batch_001,2026-07-31T00:00:00
POL03267,CUST00281,Auto,2023-10-19,2025-10-18,4989.85,Active,batch_001,2026-07-31T00:00:00
POL03268,CUST00014,Home,2024-04-04,2025-04-04,4294.55,Active,batch_001,2026-07-31T00:00:00
POL03269,CUST00465,Life,2024-12-02,2026-12-02,4832.69,Lapsed,batch_001,2026-07-31T00:00:00
POL03270,CUST01906,Auto,2024-05-09,2025-05-09,2602.22,Lapsed,batch_001,2026-07-31T00:00:00
POL03271,CUST00342,Health,2024-04-14,2027-04-14,3148.96,Active,batch_001,2026-07-31T00:00:00
POL03272,CUST00776,Health,2025-06-06,2027-06-06,1046.71,Cancelled,batch_001,2026-07-31T00:00:00
POL03273,CUST00354,Auto,2023-11-22,2024-11-21,4572.42,Active,batch_001,2026-07-31T00:00:00
POL03274,CUST00796,Life,2023-07-26,2024-07-25,1842.09,Cancelled,batch_001,2026-07-31T00:00:00
POL03275,CUST01595,Life,2022-03-20,2024-03-19,342.99,Active,batch_001,2026-07-31T00:00:00
POL03276,CUST01649,Home,2023-04-21,2026-04-20,3924.14,Active,batch_001,2026-07-31T00:00:00
POL03277,CUST01981,Auto,2022-09-26,2023-09-26,3181.16,Cancelled,batch_001,2026-07-31T00:00:00
POL03278,CUST02025,Life,2026-07-21,2027-07-21,4205.65,Lapsed,batch_001,2026-07-31T00:00:00
POL03279,CUST00816,Auto,2022-07-04,2024-07-03,3284.13,Active,batch_001,2026-07-31T00:00:00
POL03280,CUST01456,Auto,2022-11-25,2024-11-24,1102.79,Cancelled,batch_001,2026-07-31T00:00:00
POL03281,CUST01703,Auto,2022-06-24,2024-06-23,3313.84,Lapsed,batch_001,2026-07-31T00:00:00
POL03282,CUST00394,Auto,2022-12-23,2024-12-22,609.08,Cancelled,batch_001,2026-07-31T00:00:00
POL03283,CUST01396,Auto,2025-05-27,2026-05-27,2472.46,Cancelled,batch_001,2026-07-31T00:00:00
POL03284,CUST01299,Home,2025-07-17,2026-07-17,3973.50,Lapsed,batch_001,2026-07-31T00:00:00
POL03285,CUST01202,Auto,2024-04-01,2027-04-01,4146.39,Active,batch_001,2026-07-31T00:00:00
POL03286,CUST00561,Health,2025-01-13,2026-01-13,4707.43,Lapsed,batch_001,2026-07-31T00:00:00
POL03287,CUST01688,Auto,2022-08-10,2023-08-10,1547.21,Cancelled,batch_001,2026-07-31T00:00:00
POL03288,CUST01264,Health,2026-02-20,2028-02-20,560.54,Lapsed,batch_001,2026-07-31T00:00:00
POL03289,CUST01168,Health,2024-08-17,2025-08-17,325.51,Active,batch_001,2026-07-31T00:00:00
POL03290,CUST00563,Auto,2023-05-07,2026-05-06,646.77,Lapsed,batch_001,2026-07-31T00:00:00
POL03291,CUST01083,Health,2025-06-04,2026-06-04,656.75,Lapsed,batch_001,2026-07-31T00:00:00
POL03292,CUST00870,Auto,2024-03-14,2025-03-14,1076.57,Active,batch_001,2026-07-31T00:00:00
POL03293,CUST00327,Health,2025-07-09,2026-07-09,1527.27,Cancelled,batch_001,2026-07-31T00:00:00
POL03294,CUST01654,Auto,2023-11-01,2026-10-31,1628.22,Lapsed,batch_001,2026-07-31T00:00:00
POL03295,CUST01366,Health,2022-08-07,2024-08-06,646.24,Cancelled,batch_001,2026-07-31T00:00:00
POL03296,CUST00387,Auto,2022-05-07,2023-05-07,857.08,Active,batch_001,2026-07-31T00:00:00
POL03297,CUST01480,Life,2022-12-02,2024-12-01,404.12,Cancelled,batch_001,2026-07-31T00:00:00
POL03298,CUST01015,Auto,2024-03-02,2025-03-02,1468.55,Lapsed,batch_001,2026-07-31T00:00:00
POL03299,CUST00426,Auto,2021-12-03,2022-12-03,1088.62,Lapsed,batch_001,2026-07-31T00:00:00
POL03300,CUST00519,Home,2023-05-30,2024-05-29,3697.99,Cancelled,batch_001,2026-07-31T00:00:00
POL03301,CUST01671,Auto,2024-05-14,2027-05-14,2646.49,Cancelled,batch_001,2026-07-31T00:00:00
POL03302,CUST00769,Life,2022-11-03,2025-11-02,4400.35,Cancelled,batch_001,2026-07-31T00:00:00
POL03303,CUST00865,Life,2022-05-10,2023-05-10,484.98,Active,batch_001,2026-07-31T00:00:00
POL03304,CUST00558,Life,2023-09-10,2026-09-09,1604.99,Cancelled,batch_001,2026-07-31T00:00:00
